Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
943,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,14-Jun-19
944,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2200,2000,13-Jun-19
945,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,12-Jun-19
946,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,11-Jun-19
947,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,10-Jun-19
948,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,08-Jun-19
949,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,07-Jun-19
950,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,06-Jun-19
951,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,05-Jun-19
952,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,04-Jun-19
953,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,03-Jun-19
954,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,02-Jun-19
955,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,01-Jun-19
956,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,31-May-19
957,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,30-May-19
958,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,29-May-19
959,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,28-May-19
960,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2200,2100,27-May-19
961,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,25-May-19
962,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,24-May-19
963,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,23-May-19
964,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,22-May-19
965,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,21-May-19
966,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,20-May-19
967,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,18-May-19
968,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2200,2100,17-May-19
969,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,16-May-19
970,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,15-May-19
971,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,14-May-19
972,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,13-May-19
973,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,11-May-19
974,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,10-May-19
975,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,09-May-19
976,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,08-May-19
977,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,07-May-19
978,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,06-May-19
979,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,04-May-19
980,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,03-May-19
981,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,02-May-19
982,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,01-May-19
983,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,30-Apr-19
984,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,29-Apr-19
985,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,27-Apr-19
986,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,26-Apr-19
987,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,25-Apr-19
988,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,24-Apr-19
989,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,23-Apr-19
990,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,22-Apr-19
991,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,20-Apr-19
992,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,19-Apr-19
993,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,17-Apr-19
994,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,16-Apr-19
995,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,15-Apr-19
996,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,13-Apr-19
997,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,12-Apr-19
998,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,11-Apr-19
999,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2000,1900,10-Apr-19
1000,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,3200,2600,09-Apr-19
1001,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,08-Apr-19
1002,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,06-Apr-19
1003,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,05-Apr-19
1004,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,04-Apr-19
1005,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2200,2400,2300,03-Apr-19
1006,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,02-Apr-19
1007,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,01-Apr-19
1008,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,30-Mar-19
1009,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2200,2000,29-Mar-19
1010,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2000,1900,28-Mar-19
1011,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2200,2100,27-Mar-19
1012,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2200,2100,26-Mar-19
1013,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,25-Mar-19
1014,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,23-Mar-19
1015,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2000,1900,22-Mar-19
1016,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3000,2900,21-Mar-19
1017,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,20-Mar-19
1018,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,2800,2600,19-Mar-19
1019,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,18-Mar-19
1020,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,16-Mar-19
1021,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,15-Mar-19
1022,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,14-Mar-19
1023,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,13-Mar-19
1024,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,12-Mar-19
1025,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,11-Mar-19
1026,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,09-Mar-19
1027,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,08-Mar-19
1028,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,07-Mar-19
1029,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1600,1500,06-Mar-19
1030,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,05-Mar-19
1031,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,04-Mar-19
1032,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,02-Mar-19
1033,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,01-Mar-19
1034,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,28-Feb-19
1035,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,27-Feb-19
1036,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,400,800,600,26-Feb-19
1037,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,400,800,600,25-Feb-19
1038,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,800,700,23-Feb-19
1039,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,300,500,400,22-Feb-19
1040,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,300,500,400,21-Feb-19
1041,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,800,700,20-Feb-19
1042,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,19-Feb-19
1043,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,18-Feb-19
1044,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,16-Feb-19
1045,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,15-Feb-19
1046,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,800,700,14-Feb-19
1047,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,400,800,600,13-Feb-19
1048,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,800,700,12-Feb-19
1049,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,800,700,11-Feb-19
1050,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,09-Feb-19
1051,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,08-Feb-19
1052,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,07-Feb-19
1053,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,06-Feb-19
1054,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,05-Feb-19
1055,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,04-Feb-19
1056,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1000,900,02-Feb-19
1057,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,01-Feb-19
1058,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,31-Jan-19
1059,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,30-Jan-19
1060,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,29-Jan-19
1061,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,28-Jan-19
1062,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,26-Jan-19
1063,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2400,2000,25-Jan-19
1064,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2200,2000,24-Jan-19
1065,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,23-Jan-19
1066,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,22-Jan-19
1067,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,21-Jan-19
1068,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,19-Jan-19
1069,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,18-Jan-19
1070,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3000,3200,3100,17-Jan-19
1071,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,16-Jan-19
1072,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,15-Jan-19
1073,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,14-Jan-19
1074,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,12-Jan-19
1075,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,11-Jan-19
1076,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,3600,3400,10-Jan-19
1077,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,09-Jan-19
1078,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,08-Jan-19
1079,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,07-Jan-19
1080,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,05-Jan-19
1081,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,04-Jan-19
1082,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,03-Jan-19
1083,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,02-Jan-19
1084,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1600,1500,01-Jan-19
